lon,lat,fid,año,fallecidos,graves,menos_graves,leves
-70.7224184400588,-33.4441472467979,"3602","2016","0","1","0","0"
-70.7223763194115,-33.463060671113,"3603","2016","0","1","0","0"
-70.7222568750546,-33.473340495867,"3604","2016","0","0","0","1"
-70.721779214539,-33.3664626492317,"3605","2016","0","0","0","1"
-70.7213985297182,-33.4431604009316,"3606","2016","0","0","0","1"
-70.7213559594098,-33.3665375267853,"3607","2016","0","0","0","0"
-70.721346199967,-33.4441733999823,"3608","2016","0","0","0","1"
-70.7213286910661,-33.4009444461291,"3609","2016","0","1","0","1"
-70.7211806779458,-33.4439930931066,"3610","2016","0","0","1","0"
-70.721018678569,-33.4341565621755,"3611","2016","0","0","0","0"
-70.7202064999299,-33.429866799613,"3612","2016","0","1","0","0"
-70.7201139003361,-33.322826199969,"3613","2016","1","0","0","0"
-70.7198917003415,-33.4020483000888,"3614","2016","0","1","0","0"
-70.7196201347613,-33.442932573879,"3615","2016","0","0","0","1"
-70.7189529637081,-33.4255974795399,"3616","2016","0","0","0","1"
-70.7187296908224,-33.5145890238642,"3617","2016","0","0","1","0"
-70.7186189528023,-33.4565853949998,"3618","2016","0","0","0","1"
-70.7183736699088,-33.5268954942315,"3619","2016","0","0","0","0"
-70.7175117003046,-33.4018352003341,"3620","2016","0","0","0","1"
-70.7171929688803,-33.4485718860835,"3621","2016","0","0","0","0"
-70.7171013108766,-33.4911241432644,"3622","2016","0","0","0","0"
-70.7169664476433,-33.367428196454,"3623","2016","0","0","0","1"
-70.7168120996985,-33.3467543995957,"3624","2016","0","0","0","1"
-70.7167585001046,-33.4148561451948,"3625","2016","0","0","0","1"
-70.7152976089973,-33.4458675779262,"3626","2016","0","0","0","1"
-70.7146527366343,-33.3719277087966,"3627","2016","0","1","1","1"
-70.7144615893307,-33.4035671399115,"3628","2016","0","0","0","1"
-70.7143561995788,-33.3358450997714,"3629","2016","0","0","0","1"
-70.7140610492779,-33.3616348564633,"3630","2016","0","0","0","1"
-70.7136939676024,-33.3667819175513,"3631","2016","1","0","0","0"
-70.7135967032251,-33.5056273480236,"3632","2016","0","0","0","1"
-70.7106714811038,-33.4260030387091,"3633","2016","0","0","0","1"
-70.7105686724062,-33.4362298556232,"3634","2016","0","0","0","1"
-70.7103350555183,-33.4422730632511,"3635","2016","0","0","0","0"
-70.7100408207272,-33.500829102481,"3636","2016","0","0","0","1"
-70.7095932038631,-33.404789111728,"3637","2016","0","0","0","1"
-70.7093512043944,-33.4033888142422,"3638","2016","0","1","0","0"
-70.7074828565484,-33.4574784343821,"3639","2016","0","0","0","1"
-70.7074164955746,-33.4653219282642,"3640","2016","0","0","0","1"
-70.7073854302932,-33.4066205163236,"3641","2016","0","0","0","1"
-70.7073469779805,-33.4415939285169,"3642","2016","0","1","0","0"
-70.7071668338821,-33.4396868064009,"3643","2016","0","1","0","0"
-70.7059754255253,-33.4361951417922,"3644","2016","0","0","1","0"
-70.7053407847492,-33.4323687935848,"3645","2016","0","0","0","1"
-70.7052794995491,-33.4047880604205,"3646","2016","0","0","0","2"
-70.7051960397653,-33.4144851523677,"3647","2016","0","0","0","1"
-70.705141140651,-33.4621517919715,"3648","2016","0","0","0","1"
-70.7047691001137,-33.4569771001129,"3649","2016","0","0","0","0"
-70.7044950811829,-33.4932620143304,"3650","2016","0","0","1","0"
-70.704367563612,-33.4051848206228,"3651","2016","0","1","0","0"
-70.704104208842,-33.4054348213597,"3652","2016","0","0","0","1"
-70.7039717000338,-33.4573718997932,"3653","2016","0","0","0","1"
-70.7034316058837,-33.4566562283022,"3654","2016","0","0","0","0"
-70.7033908647964,-33.4750321080452,"3655","2016","0","0","1","0"
-70.7033207536497,-33.5102926899555,"3656","2016","0","0","0","1"
-70.7032766598898,-33.4647359192271,"3657","2016","0","0","0","1"
-70.7021180444121,-33.4902595836127,"3658","2016","0","0","0","1"
-70.7019464285847,-33.4023150551955,"3659","2016","0","1","0","0"
-70.7018084483011,-33.4207914521637,"3660","2016","0","2","0","1"
-70.7015298797,-33.4249809088417,"3661","2016","0","1","0","0"
-70.7013406101809,-33.4383870639117,"3662","2016","0","0","0","0"
-70.7011297380468,-33.4290291431802,"3663","2016","0","1","0","0"
-70.7008792058106,-33.3934009373033,"3664","2016","0","1","0","0"
-70.69960007938,-33.5124087803408,"3665","2016","0","1","0","0"
-70.6988991621665,-33.4620908251313,"3666","2016","0","0","0","1"
-70.6988029005333,-33.433858715707,"3667","2016","0","1","0","0"
-70.6987506508218,-33.4814672330262,"3668","2016","0","0","0","1"
-70.6980990946973,-33.3999651401789,"3669","2016","0","0","0","0"
-70.6978281595418,-33.4530086185528,"3670","2016","0","1","0","0"
-70.6978263438106,-33.4389944156596,"3671","2016","0","1","0","0"
-70.69773380627,-33.3936830753135,"3672","2016","0","0","0","1"
-70.6976522998136,-33.3726514004416,"3673","2016","0","0","0","2"
-70.6972207169624,-33.4553600336385,"3674","2016","0","0","0","1"
-70.6968918321921,-33.391450281705,"3675","2016","0","0","0","1"
-70.6962149835345,-33.4388270895984,"3676","2016","0","0","0","0"
-70.6956567941256,-33.4835296248921,"3677","2016","0","0","0","1"
-70.695534700366,-33.5562117004095,"3678","2016","0","0","0","0"
-70.6948593832538,-33.4670552015361,"3679","2016","0","0","0","1"
-70.694675789356,-33.6020794558021,"3680","2016","0","0","0","0"
-70.6941077478741,-33.3939856090484,"3681","2016","0","0","0","1"
-70.6939230307231,-33.4002090803846,"3682","2016","0","0","0","1"
-70.6935831643314,-33.4338986366126,"3683","2016","0","0","1","1"
-70.6935163653878,-33.4353235260597,"3684","2016","0","0","0","1"
-70.6932963525445,-33.4594685063663,"3685","2016","0","0","0","1"
-70.6931671883149,-33.41416695604,"3686","2016","0","1","0","0"
-70.6930525850086,-33.4384064083289,"3687","2016","0","0","0","1"
-70.6929962910459,-33.4230396223805,"3688","2016","0","0","0","1"
-70.6925257522615,-33.4352545075893,"3689","2016","0","0","0","1"
-70.6925109781989,-33.4328623810939,"3690","2016","0","0","0","1"
-70.6924008211408,-33.4140478696133,"3691","2016","0","0","0","1"
-70.692356300203,-33.4537729001991,"3692","2016","0","0","0","1"
-70.6922093788596,-33.4541909995149,"3693","2016","0","1","0","1"
-70.6920931001163,-33.5736917996367,"3694","2016","0","0","0","1"
-70.6919125998865,-33.5760227002872,"3695","2016","0","1","0","0"
-70.6915260649758,-33.4391749095943,"3696","2016","0","1","0","0"
-70.6915213732127,-33.4760911272036,"3697","2016","0","0","0","1"
-70.6915023435582,-33.4790756847949,"3698","2016","0","0","0","0"
-70.6914770024616,-33.4756768985699,"3699","2016","0","0","0","1"
-70.6913333807308,-33.4232772736271,"3700","2016","0","1","0","0"
-70.69104693227,-33.4351704578502,"3701","2016","0","0","0","1"
-70.6904721737517,-33.4781802028539,"3702","2016","0","0","0","1"
-70.6900466082642,-33.5020961995798,"3703","2016","0","0","0","1"
-70.6899847996586,-33.3655935003396,"3704","2016","0","1","0","0"
-70.6899349529356,-33.4443788213254,"3705","2016","0","0","0","1"
-70.6897350633224,-33.4770499412016,"3706","2016","0","1","0","3"
-70.6895073954498,-33.4579347072208,"3707","2016","0","0","0","1"
-70.6894006054534,-33.3897832893671,"3708","2016","0","1","0","1"
-70.689310980817,-33.3910727112365,"3709","2016","0","0","0","1"
-70.6892178200462,-33.4534834480026,"3710","2016","0","1","0","0"
-70.688387799757,-33.4536682002271,"3711","2016","0","0","0","0"
-70.6877409461875,-33.4531374779121,"3712","2016","0","0","0","1"
-70.6876188785083,-33.4864196016831,"3713","2016","0","1","0","0"
-70.6872966334327,-33.5485667246745,"3714","2016","0","0","1","0"
-70.6872403304767,-33.4349725179672,"3715","2016","0","0","0","0"
-70.6866345633343,-33.4590328244051,"3716","2016","0","0","0","0"
-70.6866234000497,-33.481750316224,"3717","2016","0","0","0","1"
-70.686471199686,-33.4026045694451,"3718","2016","0","0","1","0"
-70.686157588102,-33.4781018575146,"3719","2016","0","0","0","1"
-70.6858997434782,-33.5456831969219,"3720","2016","0","0","0","0"
-70.6849845367068,-33.4736209890173,"3721","2016","0","0","0","1"
-70.6844776482247,-33.5705072265271,"3722","2016","0","0","1","0"
-70.683525235601,-33.4440727406643,"3723","2016","0","0","0","0"
-70.682870170322,-33.4329185662387,"3724","2016","0","0","0","1"
-70.6828375087439,-33.3814913440501,"3725","2016","0","0","0","1"
-70.6827645890144,-33.5639924620823,"3726","2016","0","0","0","1"
-70.6815407556012,-33.4346145302362,"3727","2016","0","1","0","0"
-70.6809930990521,-33.4027573489723,"3728","2016","0","0","0","0"
-70.6809903003619,-33.3671106997988,"3729","2016","0","0","0","1"
-70.6808437774183,-33.5808371911833,"3730","2016","0","0","0","1"
-70.6807303998879,-33.5689701997148,"3731","2016","0","0","0","0"
-70.6805363918409,-33.4330434892655,"3732","2016","0","0","0","1"
-70.6801429888077,-33.2037108510747,"3733","2016","0","0","1","0"
-70.6801273001346,-33.352113400313,"3734","2016","0","1","0","0"
-70.6797945680647,-33.4415625035066,"3735","2016","0","0","0","0"
-70.6790370079514,-33.4373384355202,"3736","2016","0","0","0","1"
-70.6787048001862,-33.5326951996236,"3737","2016","0","0","0","1"
-70.6786951999234,-33.569630800321,"3738","2016","0","0","0","1"
-70.6785192151895,-33.4978924364866,"3739","2016","0","0","0","1"
-70.6783768075435,-33.5818446216318,"3740","2016","0","0","0","1"
-70.6781094004284,-33.2072669997721,"3741","2016","0","1","0","0"
-70.6777153291989,-33.4400978631258,"3742","2016","0","0","2","0"
-70.6775705896109,-33.4706644983677,"3743","2016","0","0","0","1"
-70.677476456673,-33.4266310838573,"3744","2016","0","1","0","0"
-70.6768917075861,-33.3752933621988,"3745","2016","0","0","0","1"
-70.6767002590096,-33.4291995503188,"3746","2016","0","0","1","0"
-70.6766563478121,-33.4502432842,"3747","2016","0","0","0","0"
-70.676367790441,-33.4432995179582,"3748","2016","0","0","0","1"
-70.6760768004038,-33.2044133996585,"3749","2016","0","0","0","1"
-70.6759458735031,-33.4371277477472,"3750","2016","0","0","0","0"
-70.6753986360381,-33.4859505764577,"3751","2016","0","0","0","0"
-70.6745231415296,-33.4370297333353,"3752","2016","0","1","0","3"
-70.6743958568831,-33.4605779819881,"3753","2016","0","0","0","0"
-70.6742965312598,-33.4496402527953,"3754","2016","0","0","0","1"
-70.6742595475399,-33.3803264926734,"3755","2016","0","0","0","1"
-70.6741354932582,-33.4616907302428,"3756","2016","0","1","0","0"
-70.6739704002136,-33.5531499998725,"3757","2016","0","1","0","0"
-70.6737800533066,-33.5784460503448,"3758","2016","0","0","0","1"
-70.6736694789631,-33.5524387035832,"3759","2016","0","0","0","1"
-70.6736648834275,-33.516812901594,"3760","2016","1","0","0","0"
-70.6736497091666,-33.4369693807322,"3761","2016","0","0","0","1"
-70.6735963155174,-33.4584965550718,"3762","2016","0","0","0","0"
-70.6732544922009,-33.5473929043589,"3763","2016","0","0","0","0"
-70.6729097784633,-33.4737736066664,"3764","2016","0","0","0","0"
-70.6728436701991,-33.4492300423324,"3765","2016","0","0","0","0"
-70.6720598957475,-33.3955158945428,"3766","2016","0","0","0","0"
-70.671870251211,-33.4368490973079,"3767","2016","0","0","0","0"
-70.6718193423886,-33.4283168810191,"3768","2016","0","0","0","1"
-70.6713631747705,-33.3865881618141,"3769","2016","0","0","0","1"
-70.6713200082116,-33.4322373279901,"3770","2016","0","0","0","2"
-70.6712836765003,-33.5229818020683,"3771","2016","0","0","0","1"
-70.6711998039277,-33.3734506917958,"3772","2016","0","0","0","0"
-70.671102490987,-33.4339375412844,"3773","2016","0","1","0","0"
-70.6710716883076,-33.3708378905561,"3774","2016","0","0","0","1"
-70.6708204995663,-33.4921152995813,"3775","2016","0","0","0","1"
-70.6708030841948,-33.5108411513979,"3776","2016","0","0","0","1"
-70.670574935185,-33.4377864157104,"3777","2016","0","0","0","1"
-70.6704264391287,-33.4287779292579,"3778","2016","0","0","0","1"
-70.6702065557878,-33.4404994670766,"3779","2016","0","0","0","0"
-70.6701519147789,-33.5590320444931,"3780","2016","1","0","0","0"
-70.6698895447665,-33.4428909442615,"3781","2016","0","0","0","0"
-70.669623099926,-33.5472050998353,"3782","2016","0","0","1","0"
-70.6695234361575,-33.397930880006,"3783","2016","0","1","0","0"
-70.669291674571,-33.4467768302864,"3784","2016","0","0","0","0"
-70.6692597297526,-33.4537904351803,"3785","2016","0","0","0","1"
-70.6691875870374,-33.5777665378952,"3786","2016","0","0","0","1"
-70.6687835117495,-33.4366381703152,"3787","2016","0","0","0","2"
-70.6687581490692,-33.5650929462823,"3788","2016","0","0","0","1"
-70.6684303003179,-33.5453469997641,"3789","2016","0","1","0","0"
-70.6683635202601,-33.5240243888143,"3790","2016","0","0","0","1"
-70.6680908997751,-33.4504266002073,"3791","2016","0","0","0","1"
-70.6680180142199,-33.5723624640563,"3792","2016","0","0","0","2"
-70.667992795431,-33.5512875830553,"3793","2016","0","0","0","1"
-70.6677833846953,-33.4511308053422,"3794","2016","0","0","0","1"
-70.6676638836811,-33.4320900082472,"3795","2016","0","0","0","1"
-70.6675709000768,-33.4366008997116,"3796","2016","0","0","0","1"
-70.6675675312164,-33.45223231387,"3797","2016","0","0","0","2"
-70.6672159376652,-33.43650594929,"3798","2016","0","0","0","1"
-70.6670729643457,-33.4545082407626,"3799","2016","0","0","0","0"
-70.6669966514741,-33.5522929909286,"3800","2016","0","0","0","0"
-70.6664850037798,-33.457392949325,"3801","2016","0","0","1","0"
-70.6664489256772,-33.4400177524172,"3802","2016","0","1","0","0"
-70.6663501000769,-33.5451302001984,"3803","2016","0","0","0","0"
-70.6663093751774,-33.4348236828665,"3804","2016","0","0","0","1"
-70.6662505909918,-33.4364197249902,"3805","2016","0","0","0","1"
-70.6662171335137,-33.4007890351857,"3806","2016","0","0","0","1"
-70.6655272905519,-33.5172771361308,"3807","2016","0","1","0","0"
-70.6654521036315,-33.5846990958864,"3808","2016","0","0","0","1"
-70.6652183959121,-33.5610775713727,"3809","2016","0","0","0","1"
-70.6651073997865,-33.5728630995523,"3810","2016","0","1","0","0"
-70.6650933739599,-33.4320433828956,"3811","2016","0","0","0","1"
-70.6650132002988,-33.5402855001755,"3812","2016","0","0","0","0"
-70.6649748055427,-33.5503813218404,"3813","2016","0","0","1","0"
-70.6649390089279,-33.4571251483068,"3814","2016","0","0","0","0"
-70.6648903340215,-33.4363126337209,"3815","2016","0","0","0","2"
-70.6648059281509,-33.4786722956898,"3816","2016","0","0","0","0"
-70.664804330955,-33.4762284177072,"3817","2016","0","0","0","1"
-70.6647312529448,-33.4474117921203,"3818","2016","0","0","0","1"
-70.664389060007,-33.4960414068852,"3819","2016","0","0","0","1"
-70.6643862550215,-33.5480535526292,"3820","2016","0","0","0","1"
-70.6639467626329,-33.4586375813591,"3821","2016","0","0","0","1"
-70.6639442202494,-33.4169712805001,"3822","2016","0","1","0","0"
-70.6630240995824,-33.556364399897,"3823","2016","0","1","0","0"
-70.6629061759791,-33.5319616298252,"3824","2016","0","1","0","0"
-70.6628768688723,-33.4216209778257,"3825","2016","0","0","0","1"
-70.6628738237678,-33.5316146920642,"3826","2016","0","0","0","1"
-70.6627600999985,-33.4503235001293,"3827","2016","0","0","0","0"
-70.6626166626287,-33.4559568992913,"3828","2016","0","0","0","0"
-70.6625171049803,-33.5507840922119,"3829","2016","0","0","0","1"
-70.6619618653477,-33.4241673740249,"3830","2016","0","1","0","0"
-70.6619385018602,-33.3964635398603,"3831","2016","0","0","0","0"
-70.6616474704542,-33.5593760774439,"3832","2016","0","1","0","0"
-70.6616090990805,-33.4166598812483,"3833","2016","0","0","0","1"
-70.661583800252,-33.5278463995915,"3834","2016","0","1","0","0"
-70.6615728752878,-33.4523237200635,"3835","2016","0","0","0","1"
-70.6614373789317,-33.5265245229882,"3836","2016","0","0","0","0"
-70.6613436228098,-33.4177366179504,"3837","2016","0","0","1","0"
-70.6611617996772,-33.4555249998787,"3838","2016","0","0","0","1"
-70.6610663303467,-33.426785649438,"3839","2016","0","0","0","1"
-70.6606853028842,-33.4459582547695,"3840","2016","0","0","0","1"
-70.6605726744892,-33.4359335389016,"3841","2016","0","2","0","0"
-70.6605510997533,-33.5569691004435,"3842","2016","0","1","0","0"
-70.659829186068,-33.4097007105192,"3843","2016","0","1","0","0"
-70.885688,-33.294126,"3844","2017","0","0","0","1"
-70.8824891,-33.2662549,"3845","2017","0","0","1","0"
-70.881043,-33.2829336,"3846","2017","0","0","0","1"
-70.8782675,-33.2843007,"3847","2017","0","0","0","1"
-70.8781928,-33.2844009,"3848","2017","0","0","0","1"
-70.8776162,-33.2939804,"3849","2017","0","2","0","0"
-70.8747695,-33.2801669,"3850","2017","0","0","0","1"
-70.8728869,-33.287175,"3851","2017","0","1","0","0"
-70.8411393,-33.4494207,"3852","2017","0","1","0","0"
-70.8088829,-33.2335634,"3853","2017","0","0","0","0"
-70.8067136041309,-33.3847243,"3854","2017","0","0","0","1"
-70.8057770025274,-33.5706554,"3855","2017","0","0","0","1"
-70.8023276,-33.3651333,"3856","2017","0","1","0","0"
-70.8008248921415,-33.5669028,"3857","2017","0","0","0","1"
-70.797662,-33.5125242,"3858","2017","0","0","0","1"
-70.7948155838262,-33.563888,"3859","2017","0","0","0","1"
-70.7945259,-33.5137059,"3860","2017","0","0","0","1"
-70.7934897,-33.3936161,"3861","2017","0","0","0","1"
-70.6814477,-33.5308295,"3862","2017","0","0","0","2"
-70.7929047,-33.5173112,"3863","2017","0","0","0","0"
-70.7924732,-33.5313256,"3864","2017","0","0","0","1"
-70.7919256547996,-33.4047228,"3865","2017","0","2","0","0"
-70.7913888423891,-33.5055046,"3866","2017","0","1","0","0"
-70.7912807441738,-33.5160198,"3867","2017","0","0","0","1"
-70.791032,-33.5053428,"3868","2017","0","0","0","0"
-70.7908291504699,-33.5132327,"3869","2017","0","0","0","0"
-70.7883180045736,-33.5071556,"3870","2017","0","0","0","1"
-70.7880383770288,-33.5055161,"3871","2017","0","0","2","1"
-70.7856151741641,-33.5612111,"3872","2017","0","0","1","0"
-70.7853157,-33.434703,"3873","2017","0","0","0","1"
-70.784935,-33.428903,"3874","2017","0","1","0","1"
-70.784558,-33.5067511,"3875","2017","0","0","0","1"
-70.7827416,-33.5349266,"3876","2017","0","0","0","1"
-70.7825575222594,-33.5183091,"3877","2017","0","0","0","0"
-70.781965,-33.5115525,"3878","2017","0","0","0","0"
-70.7819624048071,-33.5113486,"3879","2017","0","0","0","1"
-70.779972,-33.441317,"3880","2017","0","1","0","0"
-70.7790579,-33.5181855,"3881","2017","0","0","0","2"
-70.7789077,-33.511615,"3882","2017","0","0","0","2"
-70.7788847,-33.5082995,"3883","2017","0","0","0","1"
-70.7785087,-33.5208192,"3884","2017","0","0","1","1"
-70.7780411,-33.5224016,"3885","2017","0","0","0","0"
-70.7777476,-33.5286283,"3886","2017","0","0","0","1"
-70.7770491,-33.5311753,"3887","2017","0","0","0","0"
-70.7759783,-33.5319709,"3888","2017","0","0","0","1"
-70.7759216,-33.2254841,"3889","2017","0","0","0","1"
-70.7758322,-33.4895689,"3890","2017","0","1","0","1"
-70.7755459209922,-33.5093461,"3891","2017","0","0","1","0"
-70.775405965026,-33.5173098,"3892","2017","0","0","0","1"
-70.7753363321931,-33.5215143,"3893","2017","0","1","0","0"
-70.7742728,-33.5080892,"3894","2017","0","0","1","0"
-70.7736456123572,-33.5291091,"3895","2017","0","0","0","1"
-70.7727937,-33.4347075,"3896","2017","0","0","0","1"
-70.7726238,-33.5381326,"3897","2017","0","1","0","1"
-70.7723962215223,-33.5214077,"3898","2017","0","0","1","0"
-70.7715229216981,-33.5295369,"3899","2017","0","0","0","1"
-70.7708462210982,-33.5213442,"3900","2017","0","0","0","1"
-70.7705610742398,-33.4287933,"3901","2017","0","0","1","0"
-70.7695413,-33.224011,"3902","2017","0","2","0","0"
-70.7692866421665,-33.3810107,"3903","2017","0","0","0","1"
-70.7689549677646,-33.4429418,"3904","2017","0","0","0","1"
-70.7689309283069,-33.4544643,"3905","2017","0","0","0","1"
-70.7687212034924,-33.5212798,"3906","2017","0","0","1","0"
-70.7685538,-33.425904,"3907","2017","0","0","0","1"
-70.7684576662512,-33.4857514,"3908","2017","0","0","0","3"
-70.7680528205983,-33.4388845,"3909","2017","0","0","0","1"
-70.7680427,-33.3716277,"3910","2017","0","0","0","1"
-70.7679936,-33.5353207,"3911","2017","0","0","0","2"
-70.7676536366806,-33.4315525,"3912","2017","0","0","0","1"
-70.7659916,-33.4292107,"3913","2017","0","1","0","0"
-70.7659507174244,-33.5211751,"3914","2017","0","0","0","1"
-70.7646338379976,-33.4588999,"3915","2017","0","0","0","1"
-70.7642688,-33.496357,"3916","2017","1","0","0","0"
-70.7642309,-33.4421111,"3917","2017","0","0","0","0"
-70.7636045,-33.4284701,"3918","2017","0","0","0","1"
-70.7635908,-33.389977,"3919","2017","0","1","0","0"
-70.7631335,-33.5209155,"3920","2017","0","0","0","1"
-70.7625672,-33.4817412,"3921","2017","0","0","0","1"
-70.7615818,-33.3730784,"3922","2017","0","0","1","0"
-70.7613555043888,-33.4421572,"3923","2017","0","0","0","0"
-70.7609769387017,-33.4696539,"3924","2017","0","1","0","0"
-70.7605358,-33.4624412,"3925","2017","0","0","0","0"
-70.7602919921372,-33.4952933,"3926","2017","0","1","0","0"
-70.7599196219254,-33.5106686,"3927","2017","0","0","0","1"
-70.7598859,-33.4274396,"3928","2017","0","0","0","1"
-70.7598151130134,-33.4308381,"3929","2017","0","1","0","0"
-70.7588082,-33.4190872,"3930","2017","0","0","0","0"
-70.7586082,-33.4963339,"3931","2017","0","0","0","1"
-70.758549,-33.4240396,"3932","2017","0","0","0","1"
-70.758396653884,-33.4431371,"3933","2017","0","1","0","0"
-70.7583191931287,-33.4568366,"3934","2017","0","0","0","1"
-70.7581228,-33.4562243,"3935","2017","0","0","0","1"
-70.7575736,-33.5100812,"3936","2017","0","0","0","1"
-70.757567,-33.496645,"3937","2017","0","0","0","0"
-70.7573822320205,-33.4961747,"3938","2017","0","1","0","1"
-70.7573385708564,-33.516207,"3939","2017","0","0","0","1"
-70.7573277993345,-33.5090198,"3940","2017","0","0","0","2"
-70.7572591714112,-33.5220788,"3941","2017","0","0","1","0"
-70.7572553272121,-33.5240177,"3942","2017","0","0","0","1"
-70.7570782,-33.5089014,"3943","2017","0","1","0","0"
-70.7560155429689,-33.4314708,"3944","2017","0","1","0","0"
-70.7558804082529,-33.4790954,"3945","2017","0","0","0","3"
-70.7557005835486,-33.4438797,"3946","2017","0","0","0","1"
-70.7555883,-33.5104897,"3947","2017","0","0","0","1"
-70.7549454602609,-33.374506,"3948","2017","0","0","1","0"
-70.7547783431294,-33.4316563,"3949","2017","0","0","0","2"
-70.7546038659969,-33.4513436,"3950","2017","0","0","0","1"
-70.7545792611067,-33.4316861,"3951","2017","0","0","0","1"
-70.7543430859446,-33.4486685,"3952","2017","0","0","0","1"
-70.7541100928629,-33.4222333,"3953","2017","0","0","0","2"
-70.7539579659735,-33.3618376,"3954","2017","0","0","0","1"
-70.7532168011445,-33.4166482,"3955","2017","1","0","0","1"
-70.75268,-33.3634742,"3956","2017","0","0","0","1"
-70.7522360400345,-33.4606228,"3957","2017","0","0","0","1"
-70.7519846015115,-33.5002399,"3958","2017","0","0","0","1"
-70.7516177791963,-33.435463,"3959","2017","0","0","1","1"
-70.7514384462437,-33.4859606,"3960","2017","0","0","0","1"
-70.7513928637679,-33.4252909,"3961","2017","0","0","0","1"
-70.7512608,-33.4963016,"3962","2017","0","0","0","1"
-70.7511428915576,-33.4950574,"3963","2017","0","0","0","1"
-70.7508811,-33.3789562,"3964","2017","0","0","0","1"
-70.7504220434352,-33.4736722,"3965","2017","0","0","0","1"
-70.7502466,-33.4865775,"3966","2017","0","0","0","0"
-70.7500354,-33.5102132,"3967","2017","0","0","0","1"
-70.7500035,-33.5100981,"3968","2017","0","0","0","1"
-70.7499992364762,-33.4169185,"3969","2017","0","0","1","0"
-70.74999874284,-33.4522328,"3970","2017","0","0","0","1"
-70.7496747656388,-33.4293141,"3971","2017","1","0","0","0"
-70.7491893,-33.4446988,"3972","2017","0","0","1","0"
-70.7491162154745,-33.4607122,"3973","2017","0","0","0","1"
-70.7489911,-33.3559846,"3974","2017","0","0","0","1"
-70.7488597133215,-33.474698,"3975","2017","0","0","0","1"
-70.7484203920525,-33.4823895,"3976","2017","0","0","0","1"
-70.7482222,-33.3767351,"3977","2017","0","0","0","0"
-70.7474661,-33.5164917,"3978","2017","0","0","0","1"
-70.7474594749764,-33.3669659,"3979","2017","0","0","0","1"
-70.747322086436,-33.4273452,"3980","2017","0","0","0","1"
-70.7472350287971,-33.44766,"3981","2017","0","0","1","1"
-70.7471396,-33.4861893,"3982","2017","0","0","0","1"
-70.7470891,-33.3829945,"3983","2017","0","0","0","1"
-70.7469710979824,-33.5088687,"3984","2017","0","0","0","1"
-70.7467466462607,-33.3697265,"3985","2017","0","1","0","0"
-70.7464718884939,-33.4833378,"3986","2017","0","0","1","1"
-70.7464247852316,-33.5109957,"3987","2017","0","0","0","1"
-70.7463467933008,-33.4612079,"3988","2017","0","0","0","0"
-70.7461361,-33.4809929,"3989","2017","0","1","0","0"
-70.7460666,-33.354833,"3990","2017","0","0","0","1"
-70.7459528354683,-33.4111783,"3991","2017","0","0","0","2"
-70.7456254,-33.4584401,"3992","2017","0","0","0","1"
-70.7455108,-33.3745308,"3993","2017","0","0","0","1"
-70.7453509451313,-33.4222839,"3994","2017","0","1","0","1"
-70.7453296833117,-33.4028495,"3995","2017","0","0","0","1"
-70.745205341486,-33.4352964,"3996","2017","0","1","0","0"
-70.7448722,-33.3658515,"3997","2017","0","0","0","1"
-70.7448153042791,-33.4043647,"3998","2017","0","0","0","1"
-70.7443018699312,-33.448233,"3999","2017","0","0","0","1"
-70.7440794,-33.4808257,"4000","2017","0","0","0","0"
-70.7440701,-33.4980467,"4001","2017","0","0","0","1"
-70.7440659710488,-33.4799572,"4002","2017","0","0","0","2"
-70.7439936,-33.4131412,"4003","2017","0","0","0","1"
-70.7437192008233,-33.4949908,"4004","2017","0","0","0","1"
-70.7435047345804,-33.4418551,"4005","2017","0","0","0","1"
-70.7432586759037,-33.4073623,"4006","2017","0","0","0","1"
-70.7430292,-33.5110006,"4007","2017","0","1","0","0"
-70.7428147056793,-33.4299952,"4008","2017","0","0","1","1"
-70.7427306,-33.4297878,"4009","2017","0","1","0","0"
-70.7423114689627,-33.5101428,"4010","2017","0","0","0","1"
-70.7422781397519,-33.4149765,"4011","2017","0","0","1","0"
-70.741555,-33.4557776,"4012","2017","0","0","0","1"
-70.7414223209259,-33.3661427,"4013","2017","0","0","0","0"
-70.74137,-33.43045,"4014","2017","0","0","0","1"
-70.7411095689911,-33.5101146,"4015","2017","0","0","0","1"
-70.7409034,-33.423142,"4016","2017","0","0","0","1"
-70.740898538238,-33.4363924,"4017","2017","0","0","0","1"
-70.7407961465194,-33.4299034,"4018","2017","0","0","0","1"
-70.7406425704394,-33.4403395,"4019","2017","0","1","0","0"
-70.7406141,-33.4416072,"4020","2017","0","0","0","1"
-70.7405885,-33.4299559,"4021","2017","0","0","1","0"
-70.7405809668737,-33.4446548,"4022","2017","0","0","0","1"
-70.7405165,-33.4400674,"4023","2017","0","1","0","0"
-70.7404664733981,-33.4753605,"4024","2017","0","0","0","3"
-70.7401541143904,-33.5183615,"4025","2017","0","0","0","1"
-70.7400620332898,-33.3663737,"4026","2017","0","0","0","1"
-70.740043,-33.475394,"4027","2017","0","0","0","0"
-70.7399134,-33.5096973,"4028","2017","0","0","0","1"
-70.7398337,-33.4229302,"4029","2017","0","1","0","0"
-70.739787,-33.5183526,"4030","2017","0","0","0","0"
-70.739667236626,-33.4113769,"4031","2017","0","0","0","1"
